symbol,genename,log2FoldChange,baseMean,LR,pvalue,padj,GFPpos1,GFPpos2_2,GFPpos2,GFPpos5_2,GFPneg1,GFPneg2,GFPneg2_2,GFPneg5_2
acadl,"acyl-Coenzyme A dehydrogenase, long chain",-0.6735,2.9189,1.427,0.2323,0.4685,11.4664328213887,2.00836949094196,6.12484248802024,1.80793693128384,16.8028303108702,6.61496235997813,1.73652088411908,7.95078030640972
acadm,"acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain",-0.0167,4.65,0.002,0.9646,0.9844,26.8803261222718,21.6903905021732,28.1742754448931,14.9800488592089,44.8671320003024,34.3978042718863,9.26144471530175,14.817363298309
acads,"acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain",1.5929,1.8873,4.0997,0.0429,0.1557,6.39112649061008,10.0418474547098,1.71495589664567,1.54966022681472,2.68130270918142,0.220498745332604,1.15768058941272,1.80699552418403
acadsb,"acyl-CoA dehydrogenase, short/branched chain",0.8805,3.113,2.6671,0.1024,0.2825,12.2183300555781,9.64017355652143,14.2096345722069,5.68208749832063,4.4688378486357,5.2919698879825,4.05188206294451,9.03497762092014
acadvl,"acyl-Coenzyme A dehydrogenase, very long chain",-0.8711,3.8728,4.2265,0.0398,0.1471,12.0303557470307,4.41841288007232,8.81977318274914,16.0131556770854,21.2716681595059,20.065385825267,15.0498476623653,14.817363298309
acap1,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1",-2.0449,1.8847,3.1861,0.0743,0.2285,1.31582015983149,8.03347796376786,0,0.516553408938239,6.79263352992626,2.64598494399125,1.15768058941272,5.05958746771528
acap2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",0.2897,4.8407,0.6924,0.4053,0.6465,20.3012253231144,71.4979538775339,18.6195211635815,22.9866266977516,24.1317243826328,21.3883782972626,29.5208550300243,17.7085561370035
acap2.1,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",-1.1783,2.5663,2.5401,0.111,0.2968,4.51138340513653,1.20502169456518,1.22496849760405,4.13242727150591,14.6577881435251,11.2454360119628,0.578840294706359,3.61399104836805
acap3.1,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",1.1802,3.2672,3.9579,0.0467,0.1659,9.77466404446248,12.4518908438402,28.4192691444139,1.2913835223456,7.50764758570797,3.74847867065427,8.68260442059539,0.722798209673611
acap3a,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3a",1.0465,3.909,4.3311,0.0374,0.1407,19.9252767060197,1.60669559275357,57.3285256878694,6.45691761172799,10.7252108367257,10.8044385212976,2.31536117882544,4.69818836287847
acap3b,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3b",1.2347,3.2259,3.2741,0.0704,0.2197,3.3835375538524,24.9037816876804,6.61482988706186,18.3376460173075,6.79263352992626,3.74847867065427,1.73652088411908,5.42098657255208
acat1,acetyl-Coenzyme A acetyltransferase 1 (acetoacetyl Coenzyme A thiolase),0.1327,2.8871,0.0478,0.8269,0.9223,2.25569170256826,12.4518908438402,6.36983618754105,8.52313124748095,7.15014055781711,3.96897741598688,12.7344864835399,2.89119283869444
acat2,acetyl-CoA acetyltransferase 2,-0.003,3.5359,0.0001,0.9941,0.9976,12.4063043641255,6.82845626920268,8.57477948322833,16.7879857904928,11.9764854343437,8.15845357730636,9.84028501000811,13.7331659837986
acbd3,acyl-Coenzyme A binding domain containing 3,1.0147,4.1634,5.7618,0.0164,0.0781,16.1657905350726,34.1422813460134,16.4145778678942,27.6356073781958,10.010196780944,13.6709222106215,5.78840294706359,15.1787624031458
acbd5a,acyl-Coenzyme A binding domain containing 5a,-0.3694,4.2956,0.6479,0.4209,0.6598,29.1360178248401,2.00836949094196,37.239042327163,6.71519431619711,20.9141611316151,33.9568067812211,13.3133267782463,7.95078030640972
acbd5b,acyl-Coenzyme A binding domain containing 5b,1.0095,4.5059,7.9121,0.0049,0.0304,34.7752470812607,25.3054555858688,27.1943006468099,29.4435443094796,10.5464573227802,11.4659347572954,16.2075282517781,22.4067444998819
acbd6,acyl-Coenzyme A binding domain containing 6,0.4379,5.4395,1.6409,0.2002,0.4289,25.376531653893,70.6946060811572,71.2931665605555,35.6421852167385,31.1031114265044,23.8138644959213,49.7802653447469,36.1399104836805
accs,1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional),-0.6346,1.8042,0.617,0.4322,0.6682,1.87974308547355,2.41004338913036,0.489987399041619,4.64898068044415,5.36260541836284,0.881994981330417,7.52492383118267,1.44559641934722
acd,adrenocortical dysplasia homolog,-0.4936,2.6635,0.5951,0.4405,0.6753,0.751897234189421,9.64017355652143,7.34981098562428,4.64898068044415,4.29008433469027,5.95346612398032,5.20956265235723,9.39637672575694
acer2,alkaline ceramidase 2,-0.2347,1.0741,0.0833,0.7729,0.894,1.50379446837884,0.401673898188393,2.44993699520809,1.2913835223456,1.60878162550885,2.20498745332604,2.31536117882544,0.722798209673611
acer3,alkaline ceramidase 3,2.2119,2.5639,7.9162,0.0049,0.0304,4.32340909658917,3.21339118550714,14.9446156707694,11.1058982921721,2.50254919523599,0.661496235997813,0,5.42098657255208
ache,acetylcholinesterase,0.6355,3.5564,2.2674,0.1321,0.3319,15.0379446837884,9.23849965833304,21.804439257352,8.78140795195007,8.58016866938054,11.4659347572954,5.78840294706359,8.31217941124653
acin1a,apoptotic chromatin condensation inducer 1a,-0.1404,7.8077,0.2337,0.6288,0.8115,112.972559436961,361.908182267742,102.162372700178,152.383255636781,84.5504120961874,92.8299717850264,718.919646025298,166.966386434604
acin1b,apoptotic chromatin condensation inducer 1b,0.1702,5.8364,0.4342,0.51,0.7303,53.5726779359963,69.0879104884036,53.8986138945781,63.7943460038725,54.6985752673009,46.0842377745143,51.516786228866,60.3536505077465
aclya,ATP citrate lyase a,-0.5077,3.7653,1.258,0.262,0.5028,18.6094565461882,9.64017355652143,9.55475428131157,5.94036420278975,16.2665697690339,10.583939775965,12.1556461888335,21.6839462902083
aclyb,ATP citrate lyase b,0.1524,2.3722,0.0452,0.8316,0.9243,9.02276681027306,3.61506508369554,1.95994959616648,4.39070397597503,2.14504216734513,2.42548619865865,11.5768058941272,3.25259194353125
acn9,ACN9 homolog (S. cerevisiae),0.8768,1.9209,1.2052,0.2723,0.514,5.07530633077859,0.401673898188393,1.46996219712486,10.0727914742957,3.57507027890856,1.98448870799344,0,2.16839462902083
aco1,"aconitase 1, soluble",-0.2583,2.6613,0.2493,0.6176,0.8042,5.45125494787331,4.82008677826072,4.65488029089538,5.94036420278975,8.22266164148968,5.95346612398032,4.05188206294451,6.8665829918993
aco2,"aconitase 2, mitochondrial",-0.1059,6.5268,0.1216,0.7273,0.869,81.0169269839102,111.263669798185,66.883279969181,92.4630601999448,125.127459761799,104.295906542322,57.8840294706359,93.9637672575694
acot7,acyl-CoA thioesterase 7,0.0815,2.9968,0.0288,0.8652,0.9409,10.5265612786519,9.23849965833304,4.65488029089538,5.68208749832063,8.93767569727139,4.8509723973173,12.7344864835399,3.61399104836805
acot8,acyl-CoA thioesterase 8,1.4883,1.2031,0.9421,0.3317,0.5771,4.51138340513653,1.20502169456518,0,2.84104374916032,1.60878162550885,2.86648368932386,0,0
acox1,"acyl-Coenzyme A oxidase 1, palmitoyl",-0.37,4.3678,0.8049,0.3696,0.6144,25.940454579535,4.01673898188393,16.4145778678942,26.3442238558502,29.4943298009956,31.3108218372298,10.9979655994208,14.817363298309
acox3,"acyl-Coenzyme A oxidase 3, pristanoyl",-1.1008,0.9261,1.3084,0.2527,0.4928,2.44366601111562,1.60669559275357,0,0.25827670446912,2.68130270918142,1.10249372666302,1.15768058941272,1.44559641934722
acp1,"acid phosphatase 1, soluble",0.6966,3.9739,2.955,0.0856,0.2507,12.5942786726728,14.0585864365938,24.2543762525601,21.695243175406,8.75892218332596,14.1119197012867,4.05188206294451,21.3225471853715
acp2,"acid phosphatase 2, lysosomal",1.2577,2.9868,3.2749,0.0703,0.2197,2.06771739402091,28.5188467713759,4.89987399041619,11.8807284055795,3.57507027890856,2.20498745332604,1.73652088411908,5.42098657255208
acp5a,"acid phosphatase 5a, tartrate resistant",-0.4526,0.8261,0.2349,0.6279,0.8107,1.50379446837884,0.401673898188393,0,2.84104374916032,1.07252108367257,0.881994981330417,0.578840294706359,2.52979373385764
acp6,"acid phosphatase 6, lysophosphatidic",1.2636,2.2334,3.3328,0.0679,0.2147,8.27086957608364,0,7.59480468514509,7.23174772513535,1.78753513945428,3.30748117998906,0.578840294706359,3.25259194353125
acpl2,acid phosphatase-like 2,-1.4575,2.5152,6.9276,0.0085,0.0473,3.3835375538524,2.81171728731875,1.95994959616648,2.84104374916032,7.15014055781711,4.63047365198469,10.4191253047145,9.39637672575694
acsbg2,acyl-CoA synthetase bubblegum family member 2,-1.1764,2.779,3.2784,0.0702,0.2196,13.9100988325043,1.20502169456518,0.979974798083238,3.09932045362943,12.6914994901254,8.15845357730636,4.05188206294451,5.05958746771528
acsl1a,acyl-CoA synthetase long-chain family member 1a,-0.6899,2.604,1.1687,0.2797,0.5224,7.33099803334686,1.60669559275357,9.55475428131157,0.516553408938239,8.75892218332596,8.59945106797157,2.31536117882544,4.33678925804166
acsl1b,acyl-CoA synthetase long-chain family member 1b,1.898,2.0075,5.6833,0.0171,0.0807,5.45125494787331,2.81171728731875,13.2296597741237,1.03310681787648,1.251274597618,1.10249372666302,1.15768058941272,1.08419731451042
acsl3b,acyl-CoA synthetase long-chain family member 3b,0.5656,5.4027,2.241,0.1344,0.3349,25.376531653893,83.9498447213741,50.4687021012867,46.2315300999724,33.426907107795,37.0437892158775,19.1017297253099,38.6697042175382
acsl4a,acyl-CoA synthetase long-chain family member 4a,-1.4314,3.9133,10.1479,0.0014,0.0114,13.1582015983149,10.4435213528982,6.12484248802024,3.35759715809855,20.7354076176696,13.6709222106215,24.8901326723734,24.9365382337396
acsl4l,"acyl-CoA synthetase long-chain family member 4, like",-2.4913,2.1768,12.6129,0.0004,0.0038,1.12784585128413,0.803347796376786,2.44993699520809,0.516553408938239,6.97138704387169,8.15845357730636,2.8942014735318,8.67357851608333
acsl6,Uncharacterized protein ,-0.8935,6.496,8.8778,0.0029,0.0202,88.1599507087097,99.6151267507214,17.1495589664567,66.893666457502,103.498284574403,61.5191499477966,144.71007367659,137.693058942823
acsl6,acyl-CoA synthetase long-chain family member 6,-0.0694,3.5665,0.0277,0.8677,0.9421,11.654407129936,12.4518908438402,10.7797227789156,8.26485454301183,9.83144326699853,11.0249372666302,20.2594103147226,7.22798209673611
acss1,acyl-CoA synthetase short-chain family member 1,-0.383,0.8801,0.1371,0.7112,0.8598,3.19556324530504,0,0.244993699520809,1.2913835223456,1.60878162550885,1.76398996266083,0,1.44559641934722
acss2,acyl-CoA synthetase short-chain family member 2,0.523,4.0219,1.7115,0.1908,0.4166,12.0303557470307,30.9288901605063,12.2496849760405,21.1786897664678,9.11642921121682,15.8759096639475,14.471007367659,10.4805740402674
acss3,acyl-CoA synthetase short-chain family member 3,-1.8754,2.2485,8.225,0.0041,0.0266,1.6917687769262,1.20502169456518,2.6949306947289,1.2913835223456,5.72011244625369,5.51246863331511,13.3133267782463,3.97539015320486
actb1,"actin, beta 1",-1.2988,6.7416,24.2054,0,0,55.0764724043751,69.0879104884036,44.0988659137457,82.13199202118,143.539071698179,156.995106676814,132.554427487756,168.773381958788
actb2,"actin, beta 2",-0.5305,8.9803,2.8459,0.0916,0.2619,363.91826134768,380.385181584408,335.641368343509,536.440715182361,660.315480514411,805.481916700004,319.51984267791,633.894029883757
actl6a,actin-like 6A,0.354,4.2334,0.9966,0.3181,0.563,23.8727371855141,11.6485430474634,19.1095085626231,27.1190539692576,21.9866822152876,16.7579046452779,9.84028501000811,14.817363298309
actn1,"actinin, alpha 1",-0.8095,1.2031,1.0234,0.3117,0.5558,1.50379446837884,1.60669559275357,0,2.84104374916032,2.32379568129056,0.661496235997813,2.8942014735318,2.89119283869444
actn2,"actinin, alpha 2",-0.3571,5.283,1.6384,0.2005,0.4291,27.2562747393665,39.3640420224625,22.7844140554353,45.7149766910342,43.0795968608481,25.7983532039147,46.8860638712151,57.1010585642153
actn4.1,"actinin, alpha 4",0.6384,3.222,1.7848,0.1816,0.4041,15.7898419179778,7.63180406557947,7.59480468514509,9.55623806535742,14.6577881435251,5.2919698879825,2.31536117882544,6.14378478222569
actn4.2,"actinin, alpha 4",0.1433,3.8764,0.1453,0.703,0.8546,11.4664328213887,12.4518908438402,7.8397983846659,27.6356073781958,9.11642921121682,6.83546110531073,13.8921670729526,24.5751391289028
actn4.3,"actinin, alpha 4",1.0533,1.936,1.7484,0.1861,0.41,7.70694665044157,4.82008677826072,2.20494329568728,2.32449034022208,1.60878162550885,4.63047365198469,1.73652088411908,0.722798209673611
actr1,"ARP1 actin-related protein 1, centractin (yeast)",0.3896,4.6578,1.432,0.2314,0.4673,31.3917095274083,20.0836949094196,30.869206139622,27.6356073781958,26.6342735778688,21.16787955193,10.4191253047145,28.5505292821076
actr10,actin-related protein 10 homolog (S. cerevisiae),0.2117,4.1465,0.2759,0.5994,0.7923,17.481610694904,15.6652820293473,24.0093825530393,14.7217721547398,26.0980130360325,12.5684284839584,8.68260442059539,17.3471570321667
actr2a,ARP2 actin-related protein 2a homolog (yeast),0.2159,3.844,0.3188,0.5723,0.7758,21.0531225573038,8.83682576014465,13.9646408726861,15.2383255636781,16.6240767969248,14.5529171919519,8.10376412588903,11.203372249941
actr2b,ARP2 actin-related protein 2b homolog (yeast),-0.7304,1.4132,0.6706,0.4128,0.6533,1.12784585128413,1.60669559275357,1.95994959616648,1.03310681787648,4.11133082074484,2.64598494399125,0,3.97539015320486
actr3b,ARP3 actin-related protein 3 homolog B (yeast),4.6079,1.474,17.3248,0,0.0005,3.94746047949446,5.6234345746375,4.16489289185376,3.35759715809855,0,0.661496235997813,0,0
actr5,ARP5 actin-related protein 5 homolog,0.1479,1.1281,0.0279,0.8674,0.942,3.3835375538524,0,1.46996219712486,1.54966022681472,1.96628865339971,2.64598494399125,0,1.08419731451042
actr6,ARP6 actin-related protein 6 homolog (yeast),0.4064,2.4534,0.2391,0.6248,0.8088,4.51138340513653,3.61506508369554,13.9646408726861,1.2913835223456,7.6864010996534,1.98448870799344,1.15768058941272,4.33678925804166
actr8,ARP8 actin-related protein 8 homolog (yeast),0.3633,1.7909,0.2401,0.6242,0.8084,5.07530633077859,4.01673898188393,1.71495589664567,2.32449034022208,2.50254919523599,3.96897741598688,1.15768058941272,2.16839462902083
acvr1b,"activin A receptor, type IB",0.659,2.537,0.4642,0.4957,0.7189,8.45884388463099,0,12.9846660746029,3.61587386256767,2.68130270918142,5.2919698879825,8.10376412588903,0.722798209673611
acvr1b.2,"activin A receptor, type IB",0.9072,4.9366,6.8875,0.0087,0.048,31.9556324530504,21.6903905021732,75.2130657528885,29.1852676050105,28.0643016894322,25.5778544585821,8.10376412588903,19.5155516611875
acvr1l,"activin A receptor, type I like",0.0484,4.2239,0.0151,0.9023,0.9574,19.3613537803776,11.246869149275,29.6442376420179,14.7217721547398,18.9478724782154,14.9939146826171,21.4170909041353,14.817363298309
acvr2aa,"activin A receptor, type IIAa",0.3228,6.0391,1.6117,0.2043,0.4341,57.7081127240381,80.3347796376786,94.8125617145533,58.6288119144902,55.5923428370281,68.5751097984399,61.3570712388741,44.8134889997639
acvr2ab,"activin A receptor, type IIAb",0.6219,3.928,2.3646,0.1241,0.3183,24.0607114940615,18.0753254184777,18.6195211635815,9.2979613608883,11.7977319203982,8.37895232263896,20.8382506094289,6.8665829918993
acvr2b,activin receptor IIb,1.5136,3.0392,7.6797,0.0056,0.0338,9.96263835300983,3.21339118550714,20.0894833607064,12.3972818145177,3.93257730679941,3.08698243465646,2.31536117882544,5.42098657255208
acvr2b.1,"activin A receptor, type IIB",0.4959,1.9002,0.4702,0.4929,0.7165,4.51138340513653,2.81171728731875,2.20494329568728,4.39070397597503,4.11133082074484,2.42548619865865,0,4.33678925804166
acy1,aminoacylase 1,-0.644,2.9047,1.2093,0.2715,0.5135,2.06771739402091,3.21339118550714,12.7396723750821,4.13242727150591,10.010196780944,14.5529171919519,2.31536117882544,5.42098657255208
acy3.2,"aspartoacylase (aminocyclase) 3, tandem duplicate 2",-0.3345,3.3685,0.5587,0.4548,0.6851,10.7145355871993,9.64017355652143,8.81977318274914,5.42381079385151,7.86515461359883,11.4659347572954,16.2075282517781,9.03497762092014
acyp1,"acylphosphatase 1, erythrocyte (common) type",-1.2723,2.4348,3.8312,0.0503,0.1752,0.939871542736777,1.60669559275357,6.12484248802024,3.87415056703679,7.6864010996534,8.15845357730636,4.05188206294451,6.14378478222569
ada,adenosine deaminase,-0.8258,4.4353,4.5949,0.0321,0.1263,18.7974308547355,3.61506508369554,17.8845400650191,23.761456811159,34.3206746775221,32.1928168185602,15.0498476623653,22.0453453950451
adal,adenosine deaminase-like,1.1365,0.8636,0.8856,0.3467,0.5916,0.375948617094711,3.21339118550714,1.71495589664567,1.54966022681472,0.893767569727139,2.42548619865865,0,0
adam10a,a disintegrin and metalloprotease domain 10a,0.8755,6.0432,7.3508,0.0067,0.0392,75.5656720360369,67.0795409974616,117.596975769989,74.3836908871064,58.6311525741003,36.6027917252123,65.4089533018186,27.827731072434
adam10b,a disintegrin and metalloprotease domain 10b,0.3208,1.2433,0.1845,0.6676,0.8348,1.87974308547355,0.803347796376786,1.95994959616648,3.35759715809855,1.78753513945428,1.98448870799344,0.578840294706359,1.80699552418403
adam11,a disintegrin and metalloproteinase domain 11,-0.8725,1.5663,1.092,0.296,0.5412,1.87974308547355,0.401673898188393,1.22496849760405,2.32449034022208,3.03880973707227,6.61496235997813,0,2.89119283869444
adam15,a disintegrin and metalloproteinase domain 15,-0.9425,5.1155,7.4219,0.0064,0.038,13.3461759068622,48.6025416807955,4.40988659137457,41.5825494195283,31.9968789962316,17.6398996266083,70.6185159541758,47.3432827336215
adam17a,a disintegrin and metalloproteinase domain 17a,0.6817,3.5501,2.4654,0.1164,0.3057,20.3012253231144,13.6569125384054,11.514703877478,8.78140795195007,12.8702530040708,11.0249372666302,5.20956265235723,5.05958746771528
adam17b,a disintegrin and metallopeptidase domain 17b,-1.2233,4.8925,11.2336,0.0008,0.0071,27.0683004308192,10.0418474547098,18.8645148631023,15.2383255636781,34.8569352193584,35.9412954892145,52.0956265235723,40.1153006368854
adam19a,a disintegrin and metalloproteinase domain 19a,-0.5925,0.7492,0.4046,0.5247,0.7412,0.563922925642066,0,2.6949306947289,0.774830113407359,1.251274597618,1.54349121732823,0.578840294706359,1.44559641934722
adam22,a disintegrin and metallopeptidase domain 22,-1.394,1.9965,3.4234,0.0643,0.2064,2.44366601111562,1.60669559275357,2.44993699520809,0.516553408938239,3.75382379285398,9.92244353996719,1.15768058941272,5.05958746771528
adam23a,a disintegrin and metallopeptidase domain 23a,-1.2161,3.4102,7.1055,0.0077,0.0437,7.1430237247995,8.03347796376786,3.42991179329133,6.19864090725887,10.5464573227802,14.9939146826171,18.5228894306035,13.010367774125
adam8b,a disintegrin and metalloproteinase domain 8b,-1.8749,1.0004,2.6346,0.1046,0.2862,2.44366601111562,0,0.489987399041619,0.25827670446912,1.07252108367257,1.54349121732823,2.31536117882544,3.97539015320486
